Food,Food_code,GRMS,KCAL,TFAT,SFAT,PROT,CARB,CHOL,SUGR,SODM,FIBE,co2,Food_type,ingredients,m_hei,f_hei
"Lo mein, with shrimpWhite rice with tomato saucePastry, Chinese, made with rice flour",169749580,450,646.013129531648,12.7322359396433,2.30252204585538,26.0641289437586,105.787330981775,111.666666666667,25.7500587889476,1417.9737409367,4.32637664119146,1.8933159094017,main_dishsideside,"['soybeanoil', 'sesameoil', 'oniongreen', 'waterindirectallsources', 'soybeanseed', 'beansnapsucculent', 'rapeseedoil', 'gingerdried', 'saffloweroil', 'mushroom', 'peanutoil', 'fish-shellfishcrustacean', 'cornfieldstarch', 'cornfieldoil', 'beetsugar', 'cottonseedoil', 'sunfloweroil', 'pepperblackandwhite', 'wheatflour', 'oliveoil', 'sugarcanesugar']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,3
"Lo mein, with shrimpWhite rice with tomato sauceWhite rice with tomato sauce",174458730,450,503.587105624143,8.07928669410151,1.6937037037037,25.7733196159122,80.5504115226337,111.666666666667,8.08045267489711,1915.17146776406,4.0363511659808,1.92285042251038,main_dishsideside,"['soybeanoil', 'sesameoil', 'oniongreen', 'waterindirectallsources', 'soybeanseed', 'beansnapsucculent', 'rapeseedoil', 'gingerdried', 'saffloweroil', 'mushroom', 'peanutoil', 'fish-shellfishcrustacean', 'cornfieldstarch', 'cornfieldoil', 'beetsugar', 'cottonseedoil', 'sunfloweroil', 'pepperblackandwhite', 'wheatflour', 'oliveoil', 'sugarcanesugar']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,4
"Lo mein, with porkPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165040440,450,831.806990222831,21.3027969463613,4.38410666463471,28.640641841962,130.869960011874,37.5037503750375,43.4868566221701,906.698606368574,4.36662713890437,0.708779096889599,main_dishsideside,"['beetsugar', 'sesameoil', 'peanutoil', 'gingerdried', 'oniongreen', 'soybeanseed', 'sunfloweroil', 'soybeanoil', 'cornfieldoil', 'porkmeat', 'sugarcanesugar', 'grapewineandsherry', 'beanmungseed', 'cottonseedoil', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'oliveoil', 'wheatflour', 'porkfat', 'garlicbulb']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,3
"Lo mein, with porkPastry, Chinese, made with rice flourWhite rice with tomato sauce",169749590,450,689.380966315326,16.6498477008195,3.77528832248304,28.3498325141156,105.633040552733,37.5037503750375,25.8172505081195,1403.89633319593,4.07660166369371,0.738313609998277,main_dishsideside,"['beetsugar', 'sesameoil', 'peanutoil', 'gingerdried', 'oniongreen', 'soybeanseed', 'sunfloweroil', 'soybeanoil', 'cornfieldoil', 'porkmeat', 'sugarcanesugar', 'grapewineandsherry', 'beanmungseed', 'cottonseedoil', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'oliveoil', 'wheatflour', 'porkfat', 'garlicbulb']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,3
"Lo mein, with porkWhite rice with tomato saucePastry, Chinese, made with rice flour",169749590,450,689.380966315326,16.6498477008195,3.77528832248304,28.3498325141156,105.633040552733,37.5037503750375,25.8172505081195,1403.89633319593,4.07660166369371,0.738313609998277,main_dishsideside,"['beetsugar', 'sesameoil', 'peanutoil', 'gingerdried', 'oniongreen', 'soybeanseed', 'sunfloweroil', 'soybeanoil', 'cornfieldoil', 'porkmeat', 'sugarcanesugar', 'grapewineandsherry', 'beanmungseed', 'cottonseedoil', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'oliveoil', 'wheatflour', 'porkfat', 'garlicbulb']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,3
"Lo mein, with porkWhite rice with tomato sauceWhite rice with tomato sauce",174458740,450,546.954942407821,11.9968984552776,3.16646998033136,28.0590231862692,80.3961210935908,37.5037503750375,8.14764439406903,1901.09406002329,3.78657618848305,0.767848123106955,main_dishsideside,"['beetsugar', 'sesameoil', 'peanutoil', 'gingerdried', 'oniongreen', 'soybeanseed', 'sunfloweroil', 'soybeanoil', 'cornfieldoil', 'porkmeat', 'sugarcanesugar', 'grapewineandsherry', 'beanmungseed', 'cottonseedoil', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'oliveoil', 'wheatflour', 'porkfat', 'garlicbulb']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,4
"Lo mein, with beefPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165040450,450,808.439153439153,18.7851851851852,3.47634038800705,29.2716049382716,130.88258377425,38.3333333333333,43.5113315696648,909.942680776014,4.69973544973545,3.34562423586281,main_dishsideside,"['garlicbulb', 'grapewineandsherry', 'soybeanoil', 'waterindirectallsources', 'soybeanseed', 'beefmeat', 'wheatflour', 'oniongreen', 'cornfieldoil', 'gingerdried', 'sunfloweroil', 'beetsugar', 'beeffat', 'beanmungseed', 'sesameoil', 'rapeseedoil', 'cottonseedoil', 'oliveoil', 'saffloweroil', 'peanutoil', 'sugarcanesugar']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,3
"Lo mein, with beefPastry, Chinese, made with rice flourWhite rice with tomato sauce",169749600,450,666.013129531648,14.1322359396434,2.86752204585538,28.9807956104252,105.645664315109,38.3333333333333,25.8417254556143,1407.14040760337,4.40970997452479,3.37515874897149,main_dishsideside,"['garlicbulb', 'grapewineandsherry', 'soybeanoil', 'waterindirectallsources', 'soybeanseed', 'beefmeat', 'wheatflour', 'oniongreen', 'cornfieldoil', 'gingerdried', 'sunfloweroil', 'beetsugar', 'beeffat', 'beanmungseed', 'sesameoil', 'rapeseedoil', 'cottonseedoil', 'oliveoil', 'saffloweroil', 'peanutoil', 'sugarcanesugar']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,3
"Lo mein, with beefWhite rice with tomato saucePastry, Chinese, made with rice flour",169749600,450,666.013129531648,14.1322359396434,2.86752204585538,28.9807956104252,105.645664315109,38.3333333333333,25.8417254556143,1407.14040760337,4.40970997452479,3.37515874897149,main_dishsideside,"['garlicbulb', 'grapewineandsherry', 'soybeanoil', 'waterindirectallsources', 'soybeanseed', 'beefmeat', 'wheatflour', 'oniongreen', 'cornfieldoil', 'gingerdried', 'sunfloweroil', 'beetsugar', 'beeffat', 'beanmungseed', 'sesameoil', 'rapeseedoil', 'cottonseedoil', 'oliveoil', 'saffloweroil', 'peanutoil', 'sugarcanesugar']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,3
"Lo mein, with beefWhite rice with tomato sauceWhite rice with tomato sauce",174458750,450,523.587105624143,9.47928669410152,2.2587037037037,28.6899862825788,80.4087448559671,38.3333333333333,8.17211934156378,1904.33813443073,4.11968449931413,3.40469326208017,main_dishsideside,"['garlicbulb', 'grapewineandsherry', 'soybeanoil', 'waterindirectallsources', 'soybeanseed', 'beefmeat', 'wheatflour', 'oniongreen', 'cornfieldoil', 'gingerdried', 'sunfloweroil', 'beetsugar', 'beeffat', 'beanmungseed', 'sesameoil', 'rapeseedoil', 'cottonseedoil', 'oliveoil', 'saffloweroil', 'peanutoil', 'sugarcanesugar']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,4
"Lo mein, with chickenPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165040460,450,811.772486772486,18.7206018518519,3.13134038800705,29.5882716049383,130.828417107584,53.75,43.5050815696648,926.609347442681,4.74140211640212,0.577124251645683,main_dishsideside,"['cornfieldoil', 'beetsugar', 'waterindirectallsources', 'gingerdried', 'sugarcanesugar', 'garlicbulb', 'sesameoil', 'grapewineandsherry', 'oniongreen', 'cottonseedoil', 'chickenfat', 'sunfloweroil', 'oliveoil', 'peanutoil', 'soybeanoil', 'beanmungseed', 'soybeanseed', 'saffloweroil', 'chickenmeat', 'rapeseedoil', 'wheatflour']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,3
"Lo mein, with chickenPastry, Chinese, made with rice flourWhite rice with tomato sauce",169749610,450,669.346462864981,14.06765260631,2.52252204585538,29.2974622770919,105.591497648442,53.75,25.8354754556143,1423.80707427004,4.45137664119146,0.606658764754361,main_dishsideside,"['cornfieldoil', 'beetsugar', 'waterindirectallsources', 'gingerdried', 'sugarcanesugar', 'garlicbulb', 'sesameoil', 'grapewineandsherry', 'oniongreen', 'cottonseedoil', 'chickenfat', 'sunfloweroil', 'oliveoil', 'peanutoil', 'soybeanoil', 'beanmungseed', 'soybeanseed', 'saffloweroil', 'chickenmeat', 'rapeseedoil', 'wheatflour']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,3
"Lo mein, with chickenWhite rice with tomato saucePastry, Chinese, made with rice flour",169749610,450,669.346462864981,14.06765260631,2.52252204585538,29.2974622770919,105.591497648442,53.75,25.8354754556143,1423.80707427004,4.45137664119146,0.606658764754361,main_dishsideside,"['cornfieldoil', 'beetsugar', 'waterindirectallsources', 'gingerdried', 'sugarcanesugar', 'garlicbulb', 'sesameoil', 'grapewineandsherry', 'oniongreen', 'cottonseedoil', 'chickenfat', 'sunfloweroil', 'oliveoil', 'peanutoil', 'soybeanoil', 'beanmungseed', 'soybeanseed', 'saffloweroil', 'chickenmeat', 'rapeseedoil', 'wheatflour']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,3
"Lo mein, with chickenWhite rice with tomato sauceWhite rice with tomato sauce",174458760,450,526.920438957476,9.41470336076818,1.9137037037037,29.0066529492455,80.3545781893004,53.75,8.16586934156378,1921.00480109739,4.1613511659808,0.636193277863039,main_dishsideside,"['cornfieldoil', 'beetsugar', 'waterindirectallsources', 'gingerdried', 'sugarcanesugar', 'garlicbulb', 'sesameoil', 'grapewineandsherry', 'oniongreen', 'cottonseedoil', 'chickenfat', 'sunfloweroil', 'oliveoil', 'peanutoil', 'soybeanoil', 'beanmungseed', 'soybeanseed', 'saffloweroil', 'chickenmeat', 'rapeseedoil', 'wheatflour']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,4
"Won ton (wonton) soupPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165312310,450,566.599239009216,12.4999502363481,1.87625170917932,10.1388659585787,103.56886121305,10.2747304859157,39.0899245638793,1028.93657389774,2.59062044652131,0.350919810971437,main_dishsideside,"['porkfat', 'eggwhole', 'peanutoil', 'cornfieldoil', 'spinach', 'chickenmeatbyproducts', 'cornfieldstarch', 'sunfloweroil', 'waterindirectallsources', 'wheatflour', 'oliveoil', 'chickenfat', 'soybeanoil', 'cottonseedoil', 'saffloweroil', 'rapeseedoil', 'soybeanseed', 'chickenmeat', 'oniongreen', 'porkmeat', 'sesameoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,1
"Won ton (wonton) soupPastry, Chinese, made with rice flourWhite rice with tomato sauce",170021460,450,424.173215101711,7.84700099080624,1.26743336702765,9.84805663073233,78.3319417539083,10.2747304859157,21.4203184498288,1526.1343007251,2.30059497131064,0.380454324080115,main_dishsideside,"['porkfat', 'eggwhole', 'peanutoil', 'cornfieldoil', 'spinach', 'chickenmeatbyproducts', 'cornfieldstarch', 'sunfloweroil', 'waterindirectallsources', 'wheatflour', 'oliveoil', 'chickenfat', 'soybeanoil', 'cottonseedoil', 'saffloweroil', 'rapeseedoil', 'soybeanseed', 'chickenmeat', 'oniongreen', 'porkmeat', 'sesameoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,1
"Won ton (wonton) soupWhite rice with tomato saucePastry, Chinese, made with rice flour",170021460,450,424.173215101711,7.84700099080624,1.26743336702765,9.84805663073233,78.3319417539083,10.2747304859157,21.4203184498288,1526.1343007251,2.30059497131064,0.380454324080115,main_dishsideside,"['porkfat', 'eggwhole', 'peanutoil', 'cornfieldoil', 'spinach', 'chickenmeatbyproducts', 'cornfieldstarch', 'sunfloweroil', 'waterindirectallsources', 'wheatflour', 'oliveoil', 'chickenfat', 'soybeanoil', 'cottonseedoil', 'saffloweroil', 'rapeseedoil', 'soybeanseed', 'chickenmeat', 'oniongreen', 'porkmeat', 'sesameoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,1
Won ton (wonton) soupWhite rice with tomato sauceWhite rice with tomato sauce,174730610,450,281.747191194206,3.1940517452644,0.658615024875972,9.55724730288596,53.0950222947666,10.2747304859157,3.75071233577832,2023.33202755245,2.01056949609998,0.409988837188793,main_dishsideside,"['porkfat', 'eggwhole', 'peanutoil', 'cornfieldoil', 'spinach', 'chickenmeatbyproducts', 'cornfieldstarch', 'sunfloweroil', 'waterindirectallsources', 'wheatflour', 'oliveoil', 'chickenfat', 'soybeanoil', 'cottonseedoil', 'saffloweroil', 'rapeseedoil', 'soybeanseed', 'chickenmeat', 'oniongreen', 'porkmeat', 'sesameoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,2
"Cabbage, Chinese, cooked, fat added in cookingPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",182114320,450,578.52550922499,18.962711091921,3.66569487850791,8.74332341840978,95.9460984547341,5.3972366148532,41.2183047993712,495.812715318329,4.68008950845739,0.162997253664094,main_dishsideside,"['sunfloweroil', 'cornfieldoil', 'milkwater', 'milkfat', 'cabbagechinesenapa', 'milknonfatsolids', 'cabbagechinesebokchoy', 'soybeanoil', 'cottonseedoil', 'cabbagechinesemustard', 'saffloweroil', 'rapeseedoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",3,3
"Cabbage, Chinese, cooked, fat added in cookingPastry, Chinese, made with rice flourWhite rice with tomato sauce",186823470,450,436.099485317485,14.3097618463791,3.05687653635624,8.45251409056341,70.7091789955924,5.3972366148532,23.5486986853207,993.010442145685,4.39006403324673,0.192531766772772,main_dishsideside,"['sunfloweroil', 'cornfieldoil', 'milkwater', 'milkfat', 'cabbagechinesenapa', 'milknonfatsolids', 'cabbagechinesebokchoy', 'soybeanoil', 'cottonseedoil', 'cabbagechinesemustard', 'saffloweroil', 'rapeseedoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,3
"Cabbage, Chinese, cooked, fat added in cookingWhite rice with tomato saucePastry, Chinese, made with rice flour",186823470,450,436.099485317485,14.3097618463791,3.05687653635624,8.45251409056341,70.7091789955924,5.3972366148532,23.5486986853207,993.010442145685,4.39006403324673,0.192531766772772,main_dishsideside,"['sunfloweroil', 'cornfieldoil', 'milkwater', 'milkfat', 'cabbagechinesenapa', 'milknonfatsolids', 'cabbagechinesebokchoy', 'soybeanoil', 'cottonseedoil', 'cabbagechinesemustard', 'saffloweroil', 'rapeseedoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,3
"Cabbage, Chinese, cooked, fat added in cookingWhite rice with tomato sauceWhite rice with tomato sauce",191532620,450,293.67346140998,9.65681260083727,2.44805819420456,8.16170476271704,45.4722595364507,5.3972366148532,5.87909257127017,1490.20816897304,4.10003855803607,0.22206627988145,main_dishsideside,"['sunfloweroil', 'cornfieldoil', 'milkwater', 'milkfat', 'cabbagechinesenapa', 'milknonfatsolids', 'cabbagechinesebokchoy', 'soybeanoil', 'cottonseedoil', 'cabbagechinesemustard', 'saffloweroil', 'rapeseedoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,2
